	UTC Date	WP	Altitude	True Track	Magnetic Track	Wind Angle	Wind Speed	HeadWind Indic	CrossWind Indic	TailWindComp	CrossWindComp_ABS	True Heading	Magnetic Heading	WCA	EAS	TAS	GS	GcDistToNextWp	GcDistToDestinationThroughWP	Navi_TimeToNextWP	Flight Time	Latitude	Longitude
0			(ft)	(°)	(°)	(°)	(kt)	()	()	(kt)	(kt)	(°)	(°)	(°)	(kt)	(kt)	(kt)	(NM)	(NM)	()	()	(°)	(°)
852	2019-06-23 20:09:00.600		37204.0	298.0	295.0	326.0	31.0	0	0	-28.0	14.0	311.0	308.0	13.0	35.0	64.0	35.0	30.7	30.7	0:50:42	14:09:01	53.39205	10.74851
853	2019-06-23 20:10:00.600		37206.0	298.0	295.0	326.0	31.0	0	0	-28.0	14.0	311.0	308.0	13.0	35.0	64.0	35.0	30.1	30.1	0:49:42	14:10:01	53.39662	10.73413
854	2019-06-23 20:11:00.600		37209.0	298.0	295.0	326.0	31.0	0	0	-28.0	14.0	311.0	308.0	13.0	35.0	64.0	35.0	29.5	29.5	0:48:42	14:11:01	53.40121	10.71973
855	2019-06-23 20:12:00.600		37211.0	298.0	295.0	326.0	31.0	0	0	-27.0	14.0	311.0	308.0	13.0	35.0	64.0	35.0	28.9	28.9	0:47:42	14:12:01	53.4058	10.7053
856	2019-06-23 20:13:00.600		37213.0	298.0	295.0	326.0	31.0	0	0	-27.0	14.0	311.0	308.0	13.0	35.0	64.0	35.0	28.3	28.3	0:46:42	14:13:01	53.41039	10.69085
857	2019-06-23 20:14:00.600		37216.0	298.0	295.0	326.0	31.0	0	0	-27.0	14.0	311.0	308.0	13.0	35.0	64.0	35.0	27.7	27.7	0:45:42	14:14:01	53.41499	10.67637
858	2019-06-23 20:15:00.600		37218.0	298.0	295.0	326.0	31.0	0	0	-27.0	14.0	311.0	308.0	13.0	35.0	64.0	35.0	27.2	27.2	0:44:42	14:15:01	53.41959	10.66187
859	2019-06-23 20:16:00.600		37220.0	298.0	295.0	326.0	31.0	0	0	-27.0	14.0	311.0	308.0	13.0	35.0	64.0	35.0	26.6	26.6	0:43:42	14:16:01	53.4242	10.64734
860	2019-06-23 20:17:00.600		37222.0	298.0	295.0	326.0	31.0	0	0	-27.0	14.0	311.0	308.0	13.0	35.0	64.0	35.0	26.0	26.0	0:42:42	14:17:01	53.42882	10.63279
861	2019-06-23 20:18:00.600		37224.0	298.0	295.0	326.0	31.0	0	0	-27.0	14.0	311.0	308.0	13.0	35.0	64.0	35.0	25.4	25.4	0:41:42	14:18:01	53.43344	10.61821
862	2019-06-23 20:19:00.600		37227.0	298.0	295.0	326.0	31.0	0	0	-27.0	14.0	311.0	308.0	13.0	35.0	64.0	36.0	24.8	24.8	0:40:42	14:19:01	53.43806	10.60361
863	2019-06-23 20:20:00.600		37229.0	298.0	295.0	326.0	31.0	0	0	-27.0	14.0	311.0	308.0	13.0	35.0	64.0	36.0	24.2	24.2	0:39:42	14:20:01	53.44269	10.58898
864	2019-06-23 20:21:00.600		37231.0	298.0	295.0	326.0	31.0	0	0	-27.0	14.0	311.0	308.0	13.0	35.0	64.0	36.0	23.6	23.6	0:38:42	14:21:01	53.44733	10.57433
865	2019-06-23 20:22:00.600		37233.0	298.0	295.0	326.0	31.0	0	0	-27.0	14.0	311.0	308.0	13.0	35.0	64.0	36.0	23.0	23.0	0:37:42	14:22:01	53.45196	10.55966
866	2019-06-23 20:23:00.600		37235.0	298.0	295.0	326.0	30.0	0	0	-27.0	14.0	311.0	308.0	13.0	35.0	64.0	36.0	22.4	22.4	0:36:42	14:23:01	53.45661	10.54496
867	2019-06-23 20:24:00.600		37237.0	298.0	295.0	326.0	30.0	0	0	-27.0	14.0	311.0	308.0	13.0	35.0	64.0	36.0	21.8	21.8	0:35:42	14:24:01	53.46125	10.53024
868	2019-06-23 20:25:00.600		37240.0	298.0	295.0	326.0	30.0	0	0	-27.0	14.0	311.0	308.0	13.0	35.0	64.0	36.0	21.2	21.2	0:34:42	14:25:01	53.46591	10.5155
869	2019-06-23 20:26:00.600		37242.0	298.0	295.0	326.0	30.0	0	0	-27.0	14.0	311.0	308.0	13.0	35.0	64.0	36.0	20.6	20.6	0:33:42	14:26:01	53.47056	10.50073
870	2019-06-23 20:27:00.600		37244.0	298.0	295.0	326.0	30.0	0	0	-27.0	14.0	311.0	308.0	13.0	35.0	64.0	36.0	20.0	20.0	0:32:42	14:27:01	53.47522	10.48594
871	2019-06-23 20:28:00.600		37246.0	298.0	295.0	326.0	30.0	0	0	-27.0	14.0	311.0	308.0	13.0	35.0	64.0	36.0	19.4	19.4	0:31:42	14:28:01	53.47989	10.47113
872	2019-06-23 20:29:00.600		37248.0	298.0	295.0	326.0	30.0	0	0	-27.0	14.0	311.0	308.0	13.0	35.0	64.0	36.0	18.8	18.8	0:30:42	14:29:01	53.48456	10.4563
873	2019-06-23 20:30:00.600		37250.0	298.0	295.0	326.0	30.0	0	0	-27.0	14.0	311.0	308.0	13.0	35.0	64.0	36.0	18.2	18.2	0:29:42	14:30:01	53.48923	10.44144
874	2019-06-23 20:31:00.600		37252.0	298.0	295.0	326.0	30.0	0	0	-27.0	14.0	311.0	308.0	13.0	35.0	64.0	36.0	17.6	17.6	0:28:42	14:31:01	53.49391	10.42655
875	2019-06-23 20:32:00.600		37254.0	298.0	295.0	326.0	30.0	0	0	-27.0	14.0	310.0	308.0	13.0	35.0	64.0	36.0	17.0	17.0	0:27:42	14:32:01	53.4986	10.41164
876	2019-06-23 20:33:00.600		37256.0	298.0	295.0	326.0	30.0	0	0	-27.0	14.0	310.0	308.0	13.0	35.0	64.0	36.0	16.4	16.4	0:26:42	14:33:01	53.50328	10.39671
877	2019-06-23 20:34:00.600		37258.0	298.0	295.0	326.0	30.0	0	0	-26.0	14.0	310.0	308.0	13.0	35.0	64.0	36.0	15.8	15.8	0:25:42	14:34:01	53.50798	10.38176
878	2019-06-23 20:35:00.600		37260.0	298.0	295.0	326.0	30.0	0	0	-26.0	14.0	310.0	308.0	13.0	35.0	64.0	36.0	15.2	15.2	0:24:42	14:35:01	53.51268	10.36677
879	2019-06-23 20:36:00.600		37262.0	298.0	295.0	326.0	30.0	0	0	-26.0	14.0	310.0	308.0	13.0	35.0	64.0	36.0	14.6	14.6	0:23:42	14:36:01	53.51738	10.35176
880	2019-06-23 20:37:00.600		37264.0	298.0	295.0	326.0	30.0	0	0	-26.0	14.0	310.0	308.0	13.0	35.0	64.0	36.0	14.0	14.0	0:22:42	14:37:01	53.52209	10.33672
881	2019-06-23 20:38:00.600		37266.0	298.0	295.0	326.0	30.0	0	0	-26.0	14.0	310.0	307.0	13.0	35.0	64.0	37.0	13.4	13.4	0:21:42	14:38:01	53.52681	10.32165
882	2019-06-23 20:39:00.600		37268.0	298.0	295.0	326.0	30.0	0	0	-26.0	14.0	310.0	307.0	13.0	35.0	64.0	37.0	12.8	12.8	0:20:42	14:39:01	53.53153	10.30656
883	2019-06-23 20:40:00.600		37270.0	298.0	295.0	326.0	30.0	0	0	-26.0	14.0	310.0	307.0	13.0	35.0	64.0	37.0	12.2	12.2	0:19:42	14:40:01	53.53626	10.29144
884	2019-06-23 20:41:00.600		37272.0	298.0	295.0	326.0	30.0	0	0	-26.0	14.0	310.0	307.0	13.0	35.0	64.0	37.0	11.6	11.6	0:18:42	14:41:01	53.54099	10.27629
885	2019-06-23 20:42:00.600		37274.0	298.0	295.0	326.0	30.0	0	0	-26.0	14.0	310.0	307.0	13.0	35.0	64.0	37.0	11.0	11.0	0:17:42	14:42:01	53.54572	10.26112
886	2019-06-23 20:43:00.600		37276.0	298.0	295.0	326.0	30.0	0	0	-26.0	14.0	310.0	307.0	13.0	35.0	64.0	37.0	10.4	10.4	0:16:42	14:43:01	53.55047	10.24592
887	2019-06-23 20:44:00.600		37278.0	298.0	295.0	326.0	29.0	0	0	-26.0	14.0	310.0	307.0	13.0	35.0	64.0	37.0	9.7	9.7	0:15:42	14:44:01	53.55521	10.23069
888	2019-06-23 20:45:00.600		37279.0	298.0	295.0	326.0	29.0	0	0	-26.0	14.0	310.0	307.0	12.0	35.0	64.0	37.0	9.1	9.1	0:14:42	14:45:01	53.55997	10.21544
889	2019-06-23 20:46:00.600		37281.0	298.0	295.0	326.0	29.0	0	0	-26.0	14.0	310.0	307.0	12.0	35.0	64.0	37.0	8.5	8.5	0:13:42	14:46:01	53.56473	10.20016
890	2019-06-23 20:47:00.600		37283.0	298.0	295.0	326.0	29.0	0	0	-26.0	14.0	310.0	307.0	12.0	35.0	64.0	37.0	7.9	7.9	0:12:42	14:47:01	53.56949	10.18485
891	2019-06-23 20:48:00.600		37285.0	298.0	295.0	326.0	29.0	0	0	-26.0	14.0	310.0	307.0	12.0	35.0	64.0	37.0	7.3	7.3	0:11:42	14:48:01	53.57426	10.16952
892	2019-06-23 20:49:00.600		37287.0	298.0	295.0	326.0	29.0	0	0	-26.0	14.0	310.0	307.0	12.0	35.0	64.0	37.0	6.7	6.7	0:10:42	14:49:01	53.57903	10.15416
893	2019-06-23 20:50:00.600		37289.0	298.0	295.0	326.0	29.0	0	0	-26.0	14.0	310.0	307.0	12.0	35.0	64.0	37.0	6.0	6.0	0:09:42	14:50:01	53.58381	10.13877
894	2019-06-23 20:51:00.600		37291.0	298.0	295.0	326.0	29.0	0	0	-26.0	14.0	310.0	307.0	12.0	35.0	64.0	37.0	5.4	5.4	0:08:42	14:51:01	53.58859	10.12336
895	2019-06-23 20:52:00.600		37292.0	298.0	295.0	326.0	29.0	0	0	-26.0	14.0	310.0	307.0	12.0	35.0	64.0	37.0	4.8	4.8	0:07:42	14:52:01	53.59338	10.10792
896	2019-06-23 20:53:00.600		37294.0	298.0	295.0	326.0	29.0	0	0	-26.0	14.0	310.0	307.0	12.0	35.0	64.0	37.0	4.2	4.2	0:06:42	14:53:01	53.59818	10.09245
897	2019-06-23 20:54:00.600		37296.0	298.0	295.0	326.0	29.0	0	0	-25.0	14.0	310.0	307.0	12.0	35.0	64.0	37.0	3.6	3.6	0:05:42	14:54:01	53.60297	10.07696
898	2019-06-23 20:55:00.600		37298.0	298.0	295.0	326.0	29.0	0	0	-25.0	14.0	310.0	307.0	12.0	35.0	64.0	37.0	2.9	2.9	0:04:42	14:55:01	53.60778	10.06144
899	2019-06-23 20:56:00.600		37299.0	298.0	295.0	326.0	29.0	0	0	-25.0	14.0	310.0	307.0	12.0	35.0	64.0	38.0	2.3	2.3	0:03:42	14:56:01	53.61258	10.0459
900	2019-06-23 20:57:00.600		37301.0	298.0	295.0	326.0	29.0	0	0	-25.0	14.0	310.0	307.0	12.0	35.0	64.0	38.0	1.7	1.7	0:02:42	14:57:01	53.6174	10.03033
901	2019-06-23 20:58:00.600		37303.0	297.0	295.0	326.0	29.0	0	0	-25.0	14.0	310.0	307.0	12.0	35.0	64.0	38.0	1.1	1.1	0:01:42	14:58:01	53.62221	10.01473
902	2019-06-23 20:59:00.600		37305.0	297.0	295.0	326.0	29.0	0	0	-25.0	14.0	310.0	307.0	12.0	35.0	64.0	38.0	0.4	0.4	0:00:42	14:59:01	53.62704	9.99911
903	2019-06-23 20:59:42.300	EDDH	37306.0			326.0	29.0											0.0	0.0	0:00:00	14:59:42	53.63039	9.98823
